"id";"fci";"hund";"wamiz";"woopets";"chien";"hund_identifiant";"hund_id";"hund_name";"hund_weight";"hund_height";"hund_age";"woopets_identifiant";"woopets_nom";"woopets_type_de_poils";"woopets_pays";"woopets_gabarit";"woopets_forme_tete";"woopets_poids_fem";"woopets_taille_fem";"woopets_poids_mal";"woopets_taille_mal";"woopets_caractere";"woopets_comportementautres";"woopets_education";"woopets_conditionsvie";"woopets_sante";"woopets_entretien";"woopets_activite";"woopets_affectueux";"woopets_calme";"woopets_protecteur";"woopets_independant";"woopets_chasseur";"woopets_aboie_hurle";"woopets_cohabitation_avec_les_enfants";"woopets_sociable_avec_les_autres_animaux";"woopets_aime_les_etrangers";"woopets_intelligent";"woopets_obeissant";"woopets_adapte_a_la_vie_en_appartement";"woopets_bien_pour_les_nouveaux_maitres";"woopets_aime_le_chaud";"woopets_aime_le_froid";"woopets_solide";"woopets_facilite_a_prendre_du_poids";"woopets_facilite_d_entretien";"woopets_cout_de_l_entretien";"woopets_perte_de_poils";"woopets_niveau_de_bave";"woopets_facilite_a_toiletter";"woopets_sportif";"woopets_niveau_d_energie";"woopets_potentiel_a_jouer";"woopets_caractere_du_maitre";"wamiz_identifiant";"wamiz_id";"wamiz_nom";"wamiz_affectueux";"wamiz_facile_d_entretien";"wamiz_joueur";"wamiz_facile_a_eduquer";"wamiz_calme";"wamiz_gentil_avec_enfant";"wamiz_intelligent";"wamiz_entente_avec_animaux";"wamiz_docile";"wamiz_appartement";"wamiz_propre";"wamiz_premier_chien";"wamiz_robuste_sante";"wamiz_voyage";"wamiz_supporte_solitude";"wamiz_apte_a_la_garde";"wamiz_besoin_d_exercice";"wamiz_originalite";"wamiz_fugueur";"wamiz_budget";"chien_identifiant";"chien_id";"chien_photo";"chien_nom";"chien_standard";"chien_groupe";"chien_pays";"chien_affectueux";"chien_aime_les_enfants";"chien_calme";"chien_facile_a_eduquer";"chien_joueur";"chien_peut_rester_seul";"chien_protecteur";"chien_s_entend_avec_d_autres_animaux";"chien_sociable";"chien_a_peu_besoin_d_exercice";"chien_aboie_peu";"chien_bave_peu";"chien_mange_peu";"chien_necessite_peu_d_entretien";"chien_perd_peu_ses_poils";"chien_peu_couteux_a_toiletter";"chien_peu_enclin_a_l_obesite";"chien_sante_robuste";"chien_esperance_de_vie";"chien_poids_de_la_femelle";"chien_poids_du_male";"chien_taille_de_la_femelle";"chien_taille_du_male";"chien_avec_des_enfants";"chien_comme_premier_chien";"chien_en_appartement";"chien_pour_personne_peu_disponible";"chien_pour_personne_agee";"chien_pour_petit_budget";"chien_poids_min_femelle";"chien_poids_min_male";"chien_poids_max_femelle";"chien_poids_max_male";"chien_taille_min_femelle";"chien_taille_max_femelle";"chien_taille_min_male";"chien_taille_max_male";"chien_age";"chien_fci";"fci_identifiant";"fci_id";"fci_name_en";"fci_name_fr";"fci_name_de";"fci_name_es";"fci_date_en";"fci_date_fr";"fci_date_de";"fci_date_es";"fci_date_acceptance";"fci_groupe";"fci_section";"fci_provisional";"fci_status";"fci_country";"fci_url";"fci_image";"fci_pdf"
"187";"207";"207";NULL;NULL;"187";"196";"207";"pékinois";"3.5";"22";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"263";"187";"epagneul-pekinois-pekingese-187";"Pékinois";"Standard FCI N°207";"Chien d’agrément et de compagnie";"Chine";"3";"1";"4";"2";"1";"4";"1";"2";"3";"4";"3";"4";"5";"1";"3";"1";"3";"3";"13 ans";"De 2 à 4 kilos";"De 3 à 5 kilos";"De 14 à 24 cm";"De 15 à 25 cm";"2";"2.5";"3";"3";"3.5";"3";"2";"3";"4";"5";"14";"24";"15";"25";"13";"207";"197";"207";"pekingese";"pekinois";"pekingese";"pekines";"05/06/2009";"24/06/2009";"27/01/2010";"25/06/2009";"0";"Groupe 9";"Section 9-8";"03/11/1966";"Reconnue à titre définitif";"chine";"http://www.fci.be/fr/nomenclature/PEKINOIS-207.html";"http://www.fci.be/Nomenclature/Illustrations/207g09.jpg";"http://www.fci.be/Nomenclature/Standards/207g09-en.pdf"
"355";"208";"208";"284";"191";"355";"197";"208";"shih tzu";"6";"23.5";"12";"191";"Shih Tzu";"Long";"Chine";"Petit";"Ronde";"De 4 kg à 8 kg";"De 20 cm à 25 cm";"De 4 kg à 8 kg";"De 22 cm à 27 cm";"3.5";"2.5";"4";"3.5";"2.5";"2.5";"2.5";"5";"4";"1";"4";"4";"2";"4";"3";"0";"5";"3";"5";"5";"1";"3";"4";"1";"4";"5";"1";"1";"1";"2";"2";"4";"Calme";"288";"284";"Shih Tzu";"3";"3";"4";"3";"2";"4";"3";"3";"2";"4";"2";"4";"3";"4";"3";"3";"2";"2";"1";"4";"427";"355";"shih-tzu-355";"Shih Tzu";"Standard FCI N°208";"Chien d’agrément et de compagnie";"Chine";"4";"4";"2";"4";"4";"1";"1";"4";"4";"3";"4";"5";"5";"2";"5";"1";"2";"3";"De 13 à 14 ans";"De 4 à 7 kilos";"De 4 à 8 kilos";"De 20 à 25 cm";"De 22 à 26 cm";"4";"3.5";"2.5";"2.5";"3";"3";"4";"4";"7";"8";"20";"25";"22";"26";"13.5";"208";"198";"208";"shih tzu";"shih tzu";"shih tzu";"shih tzu";"09/10/2017";"09/10/2017";"12/10/2018";"09/10/2017";"0";"Groupe 9";"Section 9-5";"16/12/1957";"Reconnue à titre définitif";"tibet (chine)";"http://www.fci.be/fr/nomenclature/SHIH-TZU-208.html";"http://www.fci.be/Nomenclature/Illustrations/208g09.jpg";"http://www.fci.be/Nomenclature/Standards/208g09-en.pdf"
"209";"209";"209";NULL;NULL;"209";"198";"209";"terrier tibétain";"10.5";"38.5";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"465";"209";"tibetan-terrier-tibet-209";"Terrier du Tibet";"Standard FCI N°209";"Chien d’agrément et de compagnie";"Chine";"4";"5";"4";"4";"5";"1";"1";"3";"3";"4";"4";"5";"4";"2";"4";"1";"3";"5";"14 ans";"De 8 à 13 kilos";"De 8 à 13 kilos";"De 35 à 40 cm";"De 35 à 40 cm";"4";"3.5";"3";"3";"3.5";"3.5";"8";"8";"13";"13";"35";"40";"35";"40";"14";"209";"199";"209";"tibetan terrier";"terrier tibetain";"tibet-terrier";"terrier tibetano";"05/10/2017";"05/10/2017";"15/10/2018";"05/10/2017";"0";"Groupe 9";"Section 9-5";"18/12/1957";"Reconnue à titre définitif";"tibet (chine)";"http://www.fci.be/fr/nomenclature/TERRIER-TIBETAIN-209.html";"http://www.fci.be/Nomenclature/Illustrations/209g09.jpg";"http://www.fci.be/Nomenclature/Standards/209g09-en.pdf"
"490";"211";"211";NULL;NULL;"490";"199";"211";"chien esquimau canadien";"35";"64";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"265";"490";"esquimau-canadien-490";"Esquimau Canadien";"Unknown";"Chien de type Spitz et de type primitif";"Canada";"4";"4";"2";"3";"3";"4";"4";"3";"3";"1";"4";"4";"4";"4";"3";"3";"4";"2";"De 10 à 15 ans";"De 18 à 30 kilos";"De 30 à 40 kilos";"De 50 à 60 cm";"De 58 à 70 cm";"3.5";"3";"2";"3";"2.5";"3.5";"18";"30";"30";"40";"50";"60";"58";"70";"12.5";"0";"200";"211";"canadian eskimo dog";"chien esquimau canadien";"kanadischer eskimohund";"perro esquimal canadiense";"07/11/2018";"07/11/2018";"07/11/2018";"-";"0";"Groupe 5";"Section 5-1";"25/06/1959";"Reconnue à titre définitif";"canada";"http://www.fci.be/fr/nomenclature/CHIEN-ESQUIMAU-CANADIEN-211.html";"http://www.fci.be/Nomenclature/Illustrations/211g05.jpg";"http://www.fci.be/Nomenclature/Standards/211g05-en.pdf"
"56";"212";"212";NULL;"184";"56";"200";"212";"samoyède";"26";"57";"13";"184";"Samoyède";"Long";"Russie";"Moyen";"Longue";"De 15 kg à 22 kg";"De 48 cm à 53 cm";"De 20 kg à 30 kg";"De 53 cm à 57 cm";"3.5";"5";"3";"2.5";"2";"2.5";"4.5";"5";"2";"2";"2";"5";"3";"5";"5";"5";"3";"3";"2";"2";"1";"5";"3";"1";"4";"2";"5";"2";"1";"4";"5";"5";"Calme";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"411";"56";"samoyede-56";"Samoyède";"Unknown";"Chien de type Spitz et de type primitif";"Russie";"4";"5";"2";"2";"5";"2";"1";"3";"5";"2";"2";"4";"3";"3";"2";"1";"2";"3";"12 ans";"De 19 à 23 kilos";"De 23 à 30 kilos";"De 50 à 56 cm";"De 54 à 60 cm";"4";"3.5";"1.5";"2.5";"2.5";"2.5";"19";"23";"23";"30";"50";"56";"54";"60";"12";"0";"201";"212";"samoyed";"samoyede";"samojede";"samoyedo";"07/10/2019";"07/10/2019";"07/10/2019";"07/10/2019";"0";"Groupe 5";"Section 5-1";"26/06/1959";"Reconnue à titre définitif";"russie du nord, siberie";"http://www.fci.be/fr/nomenclature/SAMOYEDE-212.html";"http://www.fci.be/Nomenclature/Illustrations/212g05.jpg";"http://www.fci.be/Nomenclature/Standards/212g05-en.pdf"
"298";"213";"213";NULL;NULL;"298";"201";"213";"chien de recherche au sang de hanovre";"27.5";"52.5";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"195";"298";"chien-de-rouge-de-hanovre-298";"Chien de Rouge de Hanovre";"Standard FCI N°213";"Chien courant, Chien de recherche au sang et races apparentées";"Allemagne";"5";"5";"4";"4";"5";"3";"5";"3";"3";"1";"3";"3";"5";"5";"4";"4";"2";"5";"De 10 à 13 ans";"De 30 à 35 kilos";"De 30 à 35 kilos";"De 48 à 53 cm";"De 50 à 55 cm";"4.5";"4.5";"2";"3";"3.5";"4";"30";"30";"35";"35";"48";"53";"50";"55";"11.5";"213";"202";"213";"hanoverian scent hound";"chien de recherche au sang de hanovre";"hannoverscher schweisshund";"rastreador de hannover";"26/05/2015";"24/12/2018";"26/05/2015";"-";"0";"Groupe 6";"Section 6-2";"06/10/1959";"Reconnue à titre définitif";"allemagne";"http://www.fci.be/fr/nomenclature/CHIEN-DE-RECHERCHE-AU-SANG-DE-HANOVRE-213.html";"http://www.fci.be/Nomenclature/Illustrations/213g06-1.jpg";"http://www.fci.be/Nomenclature/Standards/213g06-en.pdf"
"256";"214";"214";NULL;NULL;"256";"202";"214";"chien courant grec";"18.5";"51";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"163";"256";"chien-courant-grec-256";"Chien Courant Grec";"Standard FCI N°214";"Chien courant, Chien de recherche au sang et races apparentées";"Grèce";"5";"2";"2";"4";"4";"4";"3";"2";"2";"2";"3";"3";"4";"5";"3";"4";"3";"5";"12 ans";"De 17 à 20 kilos";"De 17 à 20 kilos";"De 45 à 53 cm";"De 47 à 55 cm";"3.5";"4";"2";"3.5";"3";"4";"17";"17";"20";"20";"45";"53";"47";"55";"12";"214";"203";"214";"hellenic hound";"chien courant grec";"griechischer laufhund";"sabueso helénico";"19/03/1996";"22/04/1996";"09/03/2001";"12/03/2001";"0";"Groupe 6";"Section 6-1";"16/10/1959";"Reconnue à titre définitif";"grece";"http://www.fci.be/fr/nomenclature/CHIEN-COURANT-GREC-214.html";"http://www.fci.be/Nomenclature/Illustrations/STD-ANA-fr-.jpg";"http://www.fci.be/Nomenclature/Standards/214g06-en.pdf"
"126";"215";"215";NULL;NULL;"126";"203";"215";"bichon à poil frisé";"4.5";"30";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"89";"126";"bichon-frise-126";"Bichon Frisé";"Standard FCI N°215";"Chien d’agrément et de compagnie";"France";"4";"4";"4";"4";"5";"2";"2";"4";"5";"4";"3";"5";"5";"1";"5";"1";"2";"4";"De 13 à 15 ans";"De 3 à 4 kilos";"De 3 à 4 kilos";"De 22 à 34 cm";"De 25 à 35 cm";"4";"3.5";"3";"2.5";"3";"3";"3";"3";"4";"4";"22";"34";"25";"35";"14";"215";"204";"215";"bichon frise";"bichon a poil frise";"bichon frise";"bichon de pelo rizado";"02/09/2016";"02/09/2016";"06/01/2020";"16/02/2018";"0";"Groupe 9";"Section 9-1";"28/10/1959";"Reconnue à titre définitif";"belgique, france";"http://www.fci.be/fr/nomenclature/BICHON-A-POIL-FRISE-215.html";"http://www.fci.be/Nomenclature/Illustrations/215g09-1.jpg";"http://www.fci.be/Nomenclature/Standards/215g09-en.pdf"
"196";"216";"216";NULL;NULL;"196";"204";"216";"pudelpointer";"25";"64";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"394";"196";"pudelpointer-196";"Pudelpointer";"Standard FCI N°216";"Chien d’arrêt";"Allemagne";"4";"4";"4";"4";"3";"2";"1";"4";"5";"2";"3";"4";"3";"3";"5";"4";"3";"4";"De 13 à 14 ans";"De 25 à 30 kilos";"De 25 à 30 kilos";"De 55 à 63 cm";"De 60 à 68 cm";"4";"4";"2.5";"2.5";"3.5";"3.5";"25";"25";"30";"30";"55";"63";"60";"68";"13.5";"216";"205";"216";"pudelpointer";"pudelpointer";"pudelpointer";"pudelpointer";"06/12/2004";"11/02/2005";"06/12/2004";"02/02/2005";"0";"Groupe 7";"Section 7-1";"13/11/1959";"Reconnue à titre définitif";"allemagne";"http://www.fci.be/fr/nomenclature/PUDELPOINTER-216.html";"http://www.fci.be/Nomenclature/Illustrations/STD-ANA-fr-.jpg";"http://www.fci.be/Nomenclature/Standards/216g07-en.pdf"
"297";"217";"217";NULL;NULL;"297";"205";"217";"chien de rouge de bavière";"22.5";"49.5";"12";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"194";"297";"chien-de-rouge-de-baviere-297";"Chien de Rouge de Bavière";"Standard FCI N°217";"Chien courant, Chien de recherche au sang et races apparentées";"Allemagne";"4";"4";"4";"4";"4";"3";"4";"4";"3";"2";"4";"3";"5";"5";"3";"4";"3";"3";"De 12 à 13 ans";"De 25 à 35 kilos";"De 30 à 40 kilos";"De 48 à 53 cm";"De 50 à 55 cm";"4";"4";"2.5";"3.5";"3";"4";"25";"30";"35";"40";"48";"53";"50";"55";"12.5";"217";"206";"217";"bavarian mountain scent hound";"chien de rouge de baviere";"bayerischer gebirgsschweisshund";"rastreador montañes de baviera";"22/09/2017";"16/10/2018";"22/09/2017";"04/02/2020";"0";"Groupe 6";"Section 6-2";"14/11/1959";"Reconnue à titre définitif";"allemagne";"http://www.fci.be/fr/nomenclature/CHIEN-DE-ROUGE-DE-BAVIERE-217.html";"http://www.fci.be/Nomenclature/Illustrations/217g06-1.jpg";"http://www.fci.be/Nomenclature/Standards/217g06-en.pdf"
"7";"218";"218";NULL;NULL;"7";"206";"218";"chihuahua";"2";"19";"14";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"214";"7";"chihuahua-7";"Chihuahua";"Standard FCI N°218";"Chien d’agrément et de compagnie";"Mexique";"4";"4";"3";"3";"4";"3";"2";"4";"4";"4";"2";"5";"5";"4";"4";"5";"3";"3";"De 14 à 18 ans";"Moins de 3 kilos";"Moins de 3 kilos";"De 16 à 18 cm";"De 16 à 20 cm";"4";"3.5";"2.5";"3.5";"3";"4";"0";"0";"0";"0";"16";"18";"16";"20";"16";"218";"207";"218";"chihuahua";"chihuahua";"chihuahua";"chihuahueño";"04/10/2019";"04/10/2019";"04/10/2019";"04/10/2019";"0";"Groupe 9";"Section 9-6";"04/12/1959";"Reconnue à titre définitif";"mexique";"http://www.fci.be/fr/nomenclature/CHIHUAHUA-218.html";"http://www.fci.be/Nomenclature/Illustrations/218g09-1.jpg";"http://www.fci.be/Nomenclature/Standards/218g09-en.pdf"
"329";"219";"219";NULL;NULL;"329";"207";"219";"&";"30";"67";"11";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"279";"329";"francais-tricolore-329";"Français tricolore";"Unknown";"Chien courant, Chien de recherche au sang et races apparentées";"France";"4";"4";"2";"4";"4";"3";"2";"4";"3";"2";"2";"3";"2";"5";"2";"4";"1";"5";"De 10 à 11 ans";"De 29 à 30 kilos";"De 29 à 30 kilos";"De 60 à 68 cm";"De 62 à 72 cm";"4";"4.5";"1.5";"3";"3";"3";"29";"29";"30";"30";"60";"68";"62";"72";"10.5";"0";"208";"219";"french tricolour hound";"français tricolore";"französischer dreifarbiger laufhund";"sabueso francés tricolor";"15/09/1997";"15/09/1997";"15/09/1997";"15/09/1997";"0";"Groupe 6";"Section 6-1";"15/12/1959";"Reconnue à titre définitif";"france";"http://www.fci.be/fr/nomenclature/FRANCAIS-TRICOLORE-219.html";"http://www.fci.be/Nomenclature/Illustrations/STD-ANA-fr-.jpg";"http://www.fci.be/Nomenclature/Standards/219g06-en.pdf"
"327";"220";"220";NULL;NULL;"327";"208";"220";"chien français blanc et noir";"30";"68.5";"11";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"277";"327";"francais-blanc-et-noir-327";"Français blanc et noir";"Unknown";"Chien courant, Chien de recherche au sang et races apparentées";"France";"5";"4";"2";"4";"4";"3";"3";"4";"3";"2";"1";"3";"2";"5";"2";"4";"1";"4";"De 10 à 11 ans";"De 29 à 30 kilos";"De 29 à 30 kilos";"De 62 à 70 cm";"De 62 à 70 cm";"4";"4";"1.5";"3";"3";"3";"29";"29";"30";"30";"62";"70";"62";"70";"10.5";"0";"209";"220";"french white & black hound";"français blanc et noir";"französischer weiss-schwarzer laufhund";"sabueso francés blanco y negro";"12/01/2009";"12/01/2009";"04/02/2016";"12/01/2009";"0";"Groupe 6";"Section 6-1";"15/12/1959";"Reconnue à titre définitif";"france";"http://www.fci.be/fr/nomenclature/FRANCAIS-BLANC-ET-NOIR-220.html";"http://www.fci.be/Nomenclature/Illustrations/220g06.jpg";"http://www.fci.be/Nomenclature/Standards/220g06-en.pdf"
"274";"221";"221";"117";NULL;"274";"209";"221";"chien d'eau frison";"28.5";"59";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"122";"117";"Chien d'eau frison";"3";"3";"3";"2";"3";"3";"3";"3";"1";"2";"3";"3";"3";"2";"3";"3";"3";"3";"2";"2";"486";"274";"wetterhoun-chien-eau-frison-274";"Wetterhoun";"Standard FCI N°221";"Chien rapporteur de gibier - Chien leveur de gibier - Chien d’eau";"Pays-Bas";"4";"4";"4";"2";"3";"3";"4";"3";"2";"2";"4";"4";"3";"4";"3";"5";"3";"3";"13 ans";"De 25 à 25 kilos";"De 25 à 25 kilos";"De 55 à 55 cm";"De 59 à 59 cm";"3.5";"3";"2.5";"3.5";"3";"3.5";"25";"25";"25";"25";"55";"55";"59";"59";"13";"221";"210";"221";"frisian water dog";"chien d'eau frison";"friesischer wasserhund";"perro de agua frison";"05/02/1999";"05/02/1999";"05/02/1999";"05/02/1999";"0";"Groupe 8";"Section 8-3";"21/12/1959";"Reconnue à titre définitif";"pays-bas";"http://www.fci.be/fr/nomenclature/CHIEN-D-EAU-FRISON-221.html";"http://www.fci.be/Nomenclature/Illustrations/STD-ANA-fr-.jpg";"http://www.fci.be/Nomenclature/Standards/221g08-en.pdf"
"148";"222";"222";NULL;NULL;"148";"210";"222";"chien d'arrêt frison";"38.5";"53";"13";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;"176";"148";"chien-d-arret-frison-148";"Stabyhoun";"Standard F.C.I. N° 222";"Chien d’arrêt";"Pays-Bas";"5";"5";"4";"4";"5";"3";"2";"3";"3";"2";"4";"4";"4";"4";"2";"4";"3";"4";"13 ans";"De 14 à 20 kilos";"De 15 à 20 kilos";"De 50 à 50 cm";"De 53 à 53 cm";"4.5";"4";"2.5";"3.5";"3";"4";"14";"15";"20";"20";"50";"50";"53";"53";"13";"222";"211";"222";"stabijhoun";"chien d'arret frison";"friesischer vorstehhund";"perdiguero frisón";"29/05/2015";"03/12/2019";"10/08/2016";"03/12/2019";"0";"Groupe 7";"Section 7-1";"25/02/1960";"Reconnue à titre définitif";"pays-bas";"http://www.fci.be/fr/nomenclature/CHIEN-D-ARRET-FRISON-222.html";"http://www.fci.be/Nomenclature/Illustrations/222g07-1.jpg";"http://www.fci.be/Nomenclature/Standards/222g07-en.pdf"
"65";"223";"223";"40";"46";"65";"211";"223";"berger hollandais";"28";"59.5";"13";"46";"Berger Hollandais";"Mi-long";"Pays-Bas";"Grand";"Longue";"De 20 kg à 30 kg";"De 55 cm à 60 cm";"De 24 kg à 32 kg";"De 55 cm à 62 cm";"3.5";"2.5";"2.5";"2.5";"4";"3";"4.5";"4";"2";"4";"3";"4";"3";"3";"3";"2";"4";"1";"2";"3";"3";"3";"3";"5";"3";"3";"0";"0";"0";"5";"5";"4";"Calme";"43";"40";"Berger hollandais";"4";"3";"4";"3";"2";"4";"4";"2";"1";"1";"3";"3";"4";"3";"1";"4";"4";"3";"1";"3";"78";"65";"berger-hollandais-65";"Berger Hollandais";"Standard FCI N°223";"Chien de berger et de bouvier";"Pays-Bas";"4";"4";"2";"5";"4";"4";"5";"3";"3";"1";"4";"4";"3";"3";"3";"4";"4";"4";"14 ans";"De 20 à 30 kilos";"De 20 à 30 kilos";"De 55 à 60 cm";"De 57 à 62 cm";"4";"4";"2";"3";"2.5";"4";"20";"20";"30";"30";"55";"60";"57";"62";"14";"223";"212";"223";"dutch shepherd dog";"berger hollandais";"holländischer schäferhund";"pastor holandés";"09/01/2020";"09/01/2020";"09/01/2020";"09/01/2020";"0";"Groupe 1";"Section 1-1";"11/05/1955";"Reconnue à titre définitif";"pays-bas";"http://www.fci.be/fr/nomenclature/BERGER-HOLLANDAIS-223.html";"http://www.fci.be/Nomenclature/Illustrations/223g01-1.jpg";"http://www.fci.be/Nomenclature/Standards/223g01-en.pdf"
